time,V(1),V(2),V(3),V(gate),I(C1),I(D1),I(L1),I(Rload),I(S1),I(Vgate),I(Vin),L1:flux,source_file,step,I(R1)
0.0006893107199947728,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006903107199947729,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006913107199947729,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006923107199947729,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006933107199947729,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000694310719994773,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000695310719994773,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000696310719994773,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000697310719994773,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006983107199947731,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006993107199947731,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007003107199947731,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007013107199947731,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007023107199947732,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007033107199947732,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007043107199947732,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007053107199947732,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007063107199947733,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007073107199947733,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007083107199947733,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007093107199947733,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007103107199947733,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007113107199947734,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007123107199947734,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007133107199947734,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007143107199947734,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007153107199947735,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007163107199947735,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007173107199947735,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007183107199947735,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007193107199947736,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007203107199947736,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007213107199947736,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007223107199947736,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007233107199947737,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007243107199947737,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007253107199947737,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007263107199947737,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007273107199947738,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007283107199947738,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007293107199947738,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007303107199947738,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007313107199947739,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007323107199947739,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007333107199947739,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007343107199947739,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000735310719994774,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000736310719994774,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000737310719994774,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000738310719994774,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007393107199947741,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007403107199947741,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007413107199947741,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007423107199947741,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007433107199947742,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007443107199947742,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007453107199947742,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007463107199947742,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007473107199947742,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007483107199947743,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007493107199947743,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007503107199947743,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007513107199947743,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007523107199947744,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007533107199947744,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007543107199947744,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007553107199947744,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007563107199947745,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007573107199947745,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007583107199947745,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007593107199947745,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007603107199947746,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007613107199947746,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007623107199947746,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007633107199947746,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007643107199947747,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007653107199947747,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007663107199947747,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007673107199947747,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007683107199947748,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007693107199947748,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007703107199947748,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007713107199947748,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007723107199947749,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007733107199947749,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007743107199947749,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007753107199947749,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000776310719994775,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000777310719994775,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000778310719994775,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000779310719994775,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000780310719994775,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007813107199947751,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007823107199947751,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007833107199947751,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007843107199947751,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007853107199947752,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007863107199947752,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007873107199947752,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007883107199947752,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007893107199947753,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007903107199947753,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007913107199947753,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007923107199947753,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007933107199947754,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007943107199947754,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007953107199947754,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007963107199947754,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007973107199947755,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007983107199947755,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0007993107199947755,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008003107199947755,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008013107199947756,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008023107199947756,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008033107199947756,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008043107199947756,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008053107199947757,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008063107199947757,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008073107199947757,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008083107199947757,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008093107199947758,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008103107199947758,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008113107199947758,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008123107199947758,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008133107199947759,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008143107199947759,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008153107199947759,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008163107199947759,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000817310719994776,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000818310719994776,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000819310719994776,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000820310719994776,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000821310719994776,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008223107199947761,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008233107199947761,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008243107199947761,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008253107199947761,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008263107199947762,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008273107199947762,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008283107199947762,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008293107199947762,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008303107199947763,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008313107199947763,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008323107199947763,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008333107199947763,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008343107199947764,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008353107199947764,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008363107199947764,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008373107199947764,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008383107199947765,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008393107199947765,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008403107199947765,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008413107199947765,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008423107199947766,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008433107199947766,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008443107199947766,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008453107199947766,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008463107199947767,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008473107199947767,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008483107199947767,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008493107199947767,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008503107199947768,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008513107199947768,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008523107199947768,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008533107199947768,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008543107199947768,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008553107199947769,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008563107199947769,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008573107199947769,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000858310719994777,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000859310719994777,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000860310719994777,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000861310719994777,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000862310719994777,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008633107199947771,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008643107199947771,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008653107199947771,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008663107199947771,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008673107199947772,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008683107199947772,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008693107199947772,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008703107199947772,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008713107199947773,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008723107199947773,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008733107199947773,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008743107199947773,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008753107199947774,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008763107199947774,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008773107199947774,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008783107199947774,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008793107199947775,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008803107199947775,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008813107199947775,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008823107199947775,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008833107199947776,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008843107199947776,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008853107199947776,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008863107199947776,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008873107199947777,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008883107199947777,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008893107199947777,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008903107199947777,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008913107199947777,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008923107199947778,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008933107199947778,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008943107199947778,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008953107199947778,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008963107199947779,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008973107199947779,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008983107199947779,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0008993107199947779,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000900310719994778,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000901310719994778,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000902310719994778,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000903310719994778,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009043107199947781,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009053107199947781,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009063107199947781,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009073107199947781,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009083107199947782,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009093107199947782,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009103107199947782,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009113107199947782,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009123107199947783,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009133107199947783,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009143107199947783,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009153107199947783,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009163107199947784,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009173107199947784,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009183107199947784,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009193107199947784,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009203107199947785,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009213107199947785,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009223107199947785,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009233107199947785,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009243107199947786,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009253107199947786,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009263107199947786,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009273107199947786,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009283107199947786,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009293107199947787,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009303107199947787,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009313107199947787,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009323107199947787,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009333107199947788,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009343107199947788,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009353107199947788,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009363107199947788,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009373107199947789,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009383107199947789,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009393107199947789,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009403107199947789,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000941310719994779,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000942310719994779,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000943310719994779,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000944310719994779,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009453107199947791,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009463107199947791,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009473107199947791,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009483107199947791,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009493107199947792,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009503107199947792,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009513107199947792,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009523107199947792,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009533107199947793,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009543107199947793,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009553107199947793,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0009563107199947793,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
